1,0,32607,37497,29283,32607,37497,29283,32598,37593,29209,43623,30449,24830,57337,13396,15344,54802,18225,10952,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,50,32617,37402,29357,32617,37402,29357,32607,37497,29283,43610,30579,24726,57352,13780,14946,54722,18627,10577,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,100,32629,37305,29430,32629,37305,29430,32617,37402,29357,43595,30710,24623,57359,14167,14553,54636,19032,10207,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,150,32642,37208,29502,32642,37208,29502,32629,37305,29430,43577,30842,24521,57359,14558,14162,54544,19438,9843,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,200,32656,37110,29573,32656,37110,29573,32642,37208,29502,43558,30974,24420,57352,14952,13775,54446,19846,9484,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,250,32672,37012,29643,32672,37012,29643,32656,37110,29573,43537,31107,24321,57338,15350,13392,54342,20256,9130,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,300,32690,36913,29712,32690,36913,29712,32672,37012,29643,43513,31241,24223,57317,15751,13013,54231,20668,8782,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,350,32709,36814,29780,32709,36814,29780,32690,36913,29712,43488,31376,24126,57289,16155,12637,54115,21081,8440,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,400,32729,36714,29848,32729,36714,29848,32709,36814,29780,43460,31512,24031,57254,16563,12266,53992,21496,8104,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,450,32751,36613,29914,32751,36613,29914,32729,36714,29848,43430,31648,23937,57211,16973,11898,53864,21912,7773,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,500,32774,36512,29979,32774,36512,29979,32751,36613,29914,43399,31785,23844,57162,17386,11535,53729,22329,7449,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,550,32799,36411,30044,32799,36411,30044,32774,36512,29979,43365,31922,23753,57106,17802,11176,53589,22748,7130,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,600,32825,36309,30107,32825,36309,30107,32799,36411,30044,43329,32060,23663,57042,18221,10821,53443,23168,6818,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,650,32852,36207,30169,32852,36207,30169,32825,36309,30107,43292,32199,23575,56972,18643,10470,53291,23588,6511,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,700,32881,36105,30230,32881,36105,30230,32852,36207,30169,43252,32338,23488,56895,19066,10124,53133,24009,6211,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
