1,0,65158,20342,20860,65158,20342,20860,65076,20113,21341,29907,34713,44412,14039,57977,40314,218,50867,47435,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,50,65232,20575,20382,65232,20575,20382,65158,20342,20860,29900,34675,44891,13931,57696,40814,191,50437,47893,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,100,65298,20810,19907,65298,20810,19907,65232,20575,20382,29894,34637,45368,13830,57411,41311,173,50002,48348,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,150,65356,21048,19436,65356,21048,19436,65298,20810,19907,29889,34598,45841,13734,57121,41807,163,49564,48798,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,200,65405,21289,18967,65405,21289,18967,65356,21048,19436,29884,34559,46311,13644,56826,42300,161,49121,49245,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,250,65447,21533,18502,65447,21533,18502,65405,21289,18967,29880,34519,46778,13560,56527,42791,167,48674,49688,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,300,65481,21779,18041,65481,21779,18041,65447,21533,18502,29876,34478,47241,13482,56224,43280,181,48224,50126,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,350,65506,22027,17583,65506,22027,17583,65481,21779,18041,29874,34438,47701,13410,55917,43766,203,47770,50560,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,400,65524,22279,17129,65524,22279,17129,65506,22027,17583,29872,34397,48157,13343,55605,44249,233,47311,50990,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,450,65533,22532,16679,65533,22532,16679,65524,22279,17129,29871,34355,48609,13283,55290,44729,271,46850,51415,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,500,65535,22788,16232,65535,22788,16232,65533,22532,16679,29870,34313,49058,13229,54970,45207,317,46385,51836,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,550,65528,23046,15790,65528,23047,15790,65535,22788,16232,29870,34271,49502,13180,54647,45681,371,45917,52252,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,600,65513,23307,15352,65513,23307,15352,65528,23047,15790,29871,34228,49942,13138,54320,46152,433,45445,52663,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,650,65490,23570,14918,65490,23570,14918,65513,23307,15352,29873,34185,50378,13102,53989,46620,503,44970,53069,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,700,65459,23835,14489,65459,23835,14489,65490,23570,14918,29875,34142,50810,13071,53654,47085,582,44493,53471,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,750,65420,24101,14064,65420,24101,14064,65459,23835,14489,29879,34098,51237,13047,53316,47546,668,44012,53867,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,800,65373,24370,13644,65373,24370,13644,65420,24101,14064,29882,34054,51659,13029,52974,48003,762,43529,54258,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,850,65318,24641,13228,65318,24641,13228,65373,24370,13644,29887,34010,52077,13016,52629,48457,864,43043,54643,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,900,65255,24914,12817,65255,24914,12817,65318,24641,13228,29892,33965,52490,13010,52281,48906,974,42555,55024,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,950,65183,25188,12412,65183,25188,12412,65255,24914,12817,29898,33920,52899,13010,51929,49352,1092,42064,55398,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1000,65104,25464,12011,65104,25464,12011,65183,25188,12412,29905,33875,53302,13016,51574,49793,1217,41571,55767,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1050,65017,25742,11615,65017,25742,11615,65104,25464,12011,29912,33829,53700,13028,51217,50231,1351,41076,56131,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1100,64922,26021,11225,64922,26021,11225,65017,25742,11615,29920,33783,54093,13046,50856,50664,1492,40579,56489,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
